133,64,3,3,3,3,1,26,817,1151
135,68,2,1,1,1,2,18,706,1017
137,65,2,1,1,1,2,21,701,936
139,64,17,10,16,10,3,22,708,2584
139,66,2,1,1,1,3,20,639,604
139,66,23,21,12,10,3,17,621,2087
139,66,5,6,5,6,2,22,680,2009
140,65,2,1,1,1,2,19,709,164
140,66,2,1,1,1,2,21,763,911
141,67,4,3,4,3,4,21,810,1328
145,66,3,3,3,3,2,20,763,1245
145,68,11,7,9,6,3,20,813,818
146,66,4,6,4,6,2,31,946,1149
146,67,2,1,1,1,3,23,754,988
146,68,2,1,1,1,1,24,909,812
147,73,4,4,3,3,3,28,1042,2351
147,73,6,5,6,5,3,21,978,3964
148,72,23,20,7,9,5,19,817,32080
148,73,2,1,1,1,2,25,853,142
149,68,54,113,54,113,4,30,1060,107528
149,70,9,12,8,7,2,19,769,1917
151,66,5,7,5,7,2,30,1003,576
152,70,2,1,1,1,2,25,737,563
152,71,20,18,20,18,1,27,828,3773
152,71,6,3,6,3,2,24,930,339
153,68,3,3,3,3,3,25,975,621
153,70,2,1,1,1,2,32,996,1031
154,71,4,3,4,3,2,23,818,988
154,74,2,1,1,1,2,25,905,82
155,71,20,39,18,37,4,22,855,1535
156,69,64,75,28,99,4,28,1011,301062
156,70,2,1,1,1,4,23,846,1382
157,73,2,1,1,1,3,30,1143,1474
157,76,7,6,7,6,2,23,819,901
158,73,13,16,11,10,2,22,843,3732
158,75,3,3,3,3,1,29,1175,1025
159,78,3,3,3,3,3,22,843,2382
160,71,21,22,5,4,3,23,819,2110
160,73,13,7,13,7,2,22,771,285
160,75,7,8,3,3,4,20,885,985
160,81,2,1,1,1,4,21,1035,306
161,75,2,1,1,1,3,24,1021,274
161,75,2,1,1,1,4,23,849,365
163,72,2,1,1,1,2,22,887,176
163,75,2,1,1,1,2,27,1042,142
163,80,13,27,11,25,3,21,930,3153
164,75,27,45,18,28,2,22,875,7337
164,79,22,36,15,27,3,25,1011,6231
165,73,4,3,4,3,2,26,1096,1752
