247,128,2,1,1,1,7,13,1291,1752
248,128,52,58,42,50,5,12,1077,11302
254,128,2,1,1,1,6,15,1228,1264
255,128,2,1,1,1,6,12,1079,4720
256,128,2,1,1,1,4,13,1102,4378
256,128,2,1,1,1,5,13,1116,2780
257,128,2,1,1,1,4,20,1294,1427
257,128,2,1,1,1,5,13,1140,1687
257,128,2,1,1,1,5,14,1103,4894
258,128,14,33,14,33,6,16,1329,18123
258,128,2,1,1,1,5,13,1096,1352
259,128,2,1,1,1,4,17,1147,1969
259,128,2,1,1,1,5,15,1165,1237
259,128,2,1,1,1,6,11,1017,1726
259,128,21,23,15,15,4,14,1161,4106
259,128,433,403,271,356,5,13,1043,345375
260,128,199,297,180,281,5,13,1156,46848
260,128,2,1,1,1,4,15,1125,3685
260,128,2,1,1,1,4,15,1270,809
260,128,2,1,1,1,5,13,1084,4452
260,128,2,1,1,1,5,15,1171,1718
261,128,-1,-1,-1,-1,6,13,1207,676000
261,128,2,1,1,1,4,14,1132,858
261,128,2,1,1,1,5,15,1053,9724
261,128,2,1,1,1,6,15,1149,7131
261,128,2,1,1,1,6,15,1199,174
261,128,4,3,4,3,6,15,1387,23622
262,128,2,1,1,1,5,15,1317,2219
262,128,2,1,1,1,6,12,1119,4081
262,128,3,3,3,3,5,14,1080,3339
262,128,3,3,3,3,7,15,1550,8430
262,128,32,43,32,43,5,12,1073,66925
263,128,-1,-1,-1,-1,6,16,1194,1024000
263,128,2,1,2,1,7,17,1379,2106
264,128,-1,-1,-1,-1,6,17,1445,1156000
264,128,107,365,86,287,5,16,1156,125159
264,128,13,16,13,16,5,11,1070,13041
264,128,133,89,74,74,5,12,1139,23444
264,128,18,33,12,11,5,13,1121,8652
264,128,2,1,1,1,4,13,1139,2577
264,128,2,1,1,1,5,12,1177,1324
264,128,2,1,1,1,5,13,1211,1944
264,128,2,1,1,1,6,17,1513,1773
264,128,209,548,104,280,5,13,1131,218638
264,128,4,4,2,1,4,14,1184,14010
264,128,44,19,25,15,4,15,1170,15551
264,128,8,9,8,9,6,12,1166,3744
265,128,16,17,15,14,3,13,1279,12653
265,128,2,1,1,1,3,15,1141,12564
265,128,2,1,1,1,4,16,1317,353
265,128,2,1,1,1,5,13,1203,1701
265,128,2,1,1,1,7,15,1296,3192
265,128,2,1,1,1,7,15,1359,2766
265,128,3,3,3,3,5,14,1182,3988
265,128,7,7,2,1,3,15,1272,6380
265,128,9,11,9,11,4,14,1243,1777
266,128,-1,-1,-1,-1,7,13,1235,676000
266,128,2,1,1,1,2,15,1269,1141
266,128,2,1,1,1,5,13,1122,2398
266,128,2,1,1,1,5,13,1136,2883
266,128,2,1,1,1,6,15,1123,3108
266,128,2,1,1,1,6,17,1347,2466
266,128,37,61,36,61,3,13,1165,14464
266,128,40,27,34,21,6,12,1110,8030
267,128,-1,-1,-1,-1,5,13,1091,676000
267,128,10,8,10,8,6,19,1357,5953
267,128,2,1,1,1,4,16,1340,3744
267,128,2,1,1,1,5,16,1340,2709
267,128,2,1,2,1,6,15,1283,40963
267,128,306,664,305,661,4,17,1200,686799
268,128,-1,-1,-1,-1,7,16,1415,1024000
268,128,119,173,66,94,6,13,1253,27023
268,128,2,1,1,1,5,16,1190,2212
268,128,229,498,169,380,5,15,1090,106543
268,128,378,626,318,570,4,13,1176,336685
268,128,58,75,51,73,5,12,1128,8609
268,128,59,75,48,91,6,16,1376,28159
269,128,-1,-1,-1,-1,7,15,1344,900000
269,128,2,1,1,1,4,17,1201,1657
269,128,3,3,3,3,3,14,1235,5595
270,128,12,12,6,7,5,13,1084,3933
270,128,2,1,1,1,5,12,1110,2603
270,128,2,1,1,1,6,11,1095,1768
270,128,7,6,7,6,4,14,1239,3922
271,128,2,1,1,1,5,11,1089,25547
271,128,2,1,1,1,5,12,1101,2519
271,128,2,1,1,1,5,13,1129,1674
271,128,2,1,1,1,6,15,1141,3044
271,128,2,1,1,1,6,15,1175,2064
271,128,2,1,1,1,6,15,1313,7581
271,128,2,1,1,1,6,16,1454,2429
271,128,217,251,136,158,6,16,1250,21196
271,128,48,87,48,87,7,18,1495,85676
271,128,49,65,39,53,6,13,1191,262259
272,128,-1,-1,-1,-1,5,11,1084,484000
272,128,-1,-1,-1,-1,5,17,1332,1156000
272,128,-1,-1,-1,-1,6,16,1265,1024000
272,128,154,281,47,61,5,11,1131,10697
272,128,16,12,10,9,4,14,1111,3358
272,128,19,20,9,10,5,16,1145,3371
272,128,2,1,1,1,5,13,1211,1982
272,128,2,1,1,1,5,14,1109,6020
272,128,2,1,1,1,5,16,1275,2511
272,128,2,1,1,1,6,13,1134,2350
272,128,2,1,1,1,6,16,1464,1526
272,128,294,249,286,256,5,16,1310,203290
272,128,3,3,2,1,4,15,1335,4593
272,128,36,70,24,33,6,15,1248,16493
272,128,401,1006,399,1002,6,15,1263,601187
272,128,69,50,14,14,5,12,1131,7483
273,128,120,161,44,50,6,12,1139,14210
273,128,2,1,1,1,6,16,1212,1247
273,128,2,1,1,1,6,16,1304,2209
273,128,2,1,2,1,6,19,1500,3040
273,128,37,31,18,19,6,13,1107,25246
274,128,160,304,93,175,4,14,1167,83873
274,128,2,1,1,1,5,14,1152,2123
274,128,2,1,1,1,6,12,1225,854
274,128,2,1,2,1,5,18,1304,4269
274,128,25,32,23,30,5,15,1172,8283
274,128,7,7,2,1,5,15,1154,4102
275,128,18,28,18,28,5,17,1274,4927
275,128,461,283,450,279,4,15,1164,683269
275,128,6,5,2,1,6,17,1359,5036
276,128,2,1,1,1,5,16,1290,657
276,128,8,4,8,4,6,13,1169,12456
277,128,2,1,1,1,4,16,1224,2403
277,128,3,3,3,3,6,19,1448,3462
277,128,71,105,25,55,6,17,1340,63553
278,128,-1,-1,-1,-1,5,13,1267,676000
278,128,2,1,1,1,4,16,1134,1564
278,128,2,1,1,1,6,13,1176,4693
278,128,2,1,1,1,7,16,1408,3755
279,128,22,19,13,20,5,14,1257,7610
281,128,2,1,1,1,5,17,1403,457
281,128,2,1,2,1,6,15,1374,2318
281,128,422,823,62,62,7,16,1507,540054
282,128,34,43,33,42,5,16,1550,12730
284,128,-1,-1,-1,-1,6,21,1430,1764000
284,128,2,1,1,1,4,13,1125,2174
