126,64,2,1,1,1,3,13,513,813
126,64,2,1,1,1,5,14,602,1004
126,64,4,3,4,3,2,16,639,616
127,64,2,1,1,1,4,16,684,1012
127,64,3,2,3,2,3,14,634,2275
127,64,3,3,3,3,3,15,593,717
127,64,4,3,4,3,3,12,498,2903
127,64,7,8,6,7,4,11,506,1530
127,64,9,6,5,6,3,12,527,1259
128,64,2,1,1,1,2,12,514,875
128,64,2,1,1,1,2,12,533,613
128,64,2,1,1,1,3,12,496,122
128,64,2,1,1,1,3,13,518,1297
128,64,2,1,1,1,3,13,552,199
128,64,2,1,1,1,3,14,578,612
129,64,16,13,13,13,2,14,565,2142
129,64,2,1,1,1,2,12,488,1901
129,64,2,1,1,1,2,14,511,956
129,64,2,1,1,1,3,13,513,879
129,64,2,1,1,1,3,17,583,1552
129,64,3,3,3,3,2,13,542,3804
129,64,3,3,3,3,2,14,528,2324
129,64,3,3,3,3,3,17,561,1187
130,64,2,1,1,1,2,14,578,153
130,64,2,1,1,1,3,11,463,941
130,64,2,1,1,1,3,12,539,1182
130,64,2,1,1,1,4,14,550,1239
130,64,28,19,23,14,4,13,522,5533
130,64,5,3,4,3,4,11,515,1907
130,64,5,3,5,3,3,15,586,2704
130,64,5,3,5,3,4,11,455,3076
130,64,5,5,2,1,4,12,499,1247
130,64,5,5,3,3,3,14,542,1889
130,64,6,6,6,6,3,16,601,2210
130,64,6,8,6,8,3,18,658,1635
131,64,12,7,12,7,4,12,467,1209
131,64,2,1,1,1,2,18,675,42
131,64,2,1,1,1,3,12,470,247
131,64,2,1,1,1,3,13,522,598
131,64,2,1,1,1,3,14,591,600
131,64,2,1,1,1,3,15,519,578
131,64,2,1,1,1,3,17,638,210
131,64,2,1,1,1,4,11,468,674
131,64,2,1,1,1,4,12,487,1134
131,64,2,1,1,1,5,12,477,1493
131,64,2,1,2,1,4,13,542,554
131,64,2,1,2,1,4,15,584,153
131,64,2,1,2,1,4,18,678,1244
131,64,3,3,3,3,3,11,499,2031
131,64,33,37,11,20,4,14,551,2706
131,64,4,3,4,3,3,16,560,1674
131,64,5,3,5,3,4,14,554,4018
132,64,16,21,14,21,3,14,534,2328
132,64,17,17,13,13,2,14,521,978
132,64,2,1,1,1,2,12,602,1410
132,64,2,1,1,1,2,14,512,2083
132,64,2,1,1,1,3,11,474,1467
132,64,2,1,1,1,3,14,570,120
132,64,2,1,1,1,3,14,630,1446
132,64,2,1,1,1,3,15,565,657
132,64,2,1,1,1,3,16,643,95
132,64,3,3,3,3,2,15,602,2648
132,64,3,3,3,3,5,15,576,2912
132,64,31,36,9,9,4,13,539,3765
132,64,6,3,3,1,3,12,504,2405
132,64,6,4,5,6,4,15,631,6614
132,64,6,7,6,7,3,14,494,1943
132,64,9,6,9,6,2,18,617,2011
132,64,9,9,9,9,3,15,556,1450
133,64,11,20,10,19,4,14,565,2812
133,64,12,18,12,18,2,13,528,1884
133,64,2,1,1,1,2,16,617,219
133,64,2,1,1,1,3,11,511,1351
133,64,2,1,1,1,3,12,534,1026
133,64,2,1,1,1,4,12,510,880
133,64,2,1,1,1,4,12,514,613
133,64,2,1,1,1,4,12,568,2184
133,64,23,24,8,13,3,16,633,1914
133,64,3,3,2,1,4,12,499,4825
133,64,3,3,3,3,1,14,579,1604
133,64,3,3,3,3,3,12,531,1053
133,64,3,3,3,3,3,20,795,2135
133,64,3,3,3,3,4,16,608,1459
133,64,4,3,4,3,3,16,574,1329
133,64,45,54,45,54,2,14,517,5800
133,64,6,6,3,3,4,14,620,6733
133,64,8,10,5,6,3,13,548,1592
133,64,9,9,3,3,3,13,513,1703
134,64,11,10,6,3,2,18,641,2159
134,64,11,11,11,11,3,14,535,1317
134,64,118,108,78,108,4,15,533,5330
134,64,13,22,10,10,3,14,572,3078
134,64,2,1,1,1,2,12,518,882
134,64,2,1,1,1,2,14,536,803
134,64,2,1,1,1,2,15,637,1059
134,64,2,1,1,1,2,18,716,896
134,64,2,1,1,1,3,13,543,1777
134,64,2,1,1,1,3,14,545,1095
134,64,2,1,1,1,3,14,608,764
134,64,2,1,1,1,3,15,501,889
134,64,2,1,1,1,3,16,529,892
134,64,2,1,1,1,3,16,580,943
134,64,2,1,1,1,3,17,609,1663
134,64,2,1,1,1,3,17,677,101
134,64,2,1,1,1,4,12,507,204
134,64,2,1,1,1,4,12,509,1119
134,64,2,1,1,1,4,14,541,985
134,64,2,1,1,1,4,15,518,1155
134,64,2,1,1,1,4,15,631,1008
134,64,2,1,1,1,5,15,620,1229
134,64,20,22,19,21,4,13,597,7473
134,64,26,29,21,24,5,15,534,2227
134,64,3,1,2,1,2,13,543,256
134,64,3,3,3,3,3,15,501,4518
134,64,3,3,3,3,3,16,594,1766
134,64,3,3,3,3,3,18,593,2296
134,64,4,4,3,3,4,13,595,3196
134,64,44,37,39,37,3,14,551,2819
134,64,45,57,40,40,4,13,571,6162
134,64,5,3,5,3,3,13,499,3072
134,64,6,6,6,6,3,16,617,1856
134,64,8,11,6,6,3,14,542,1977
135,64,-1,-1,-1,-1,4,16,622,1024000
135,64,12,9,6,6,4,20,675,1843
135,64,13,12,12,12,3,12,515,1806
135,64,13,16,9,12,3,14,526,4070
135,64,18,20,13,13,5,14,621,3478
135,64,2,1,1,1,3,12,533,634
135,64,2,1,1,1,3,14,598,1086
135,64,2,1,1,1,3,18,739,786
135,64,2,1,1,1,4,13,483,1120
135,64,2,1,1,1,4,13,508,1367
135,64,2,1,1,1,4,13,537,57
135,64,2,1,1,1,4,13,540,1340
135,64,2,1,1,1,4,16,571,665
135,64,2,1,1,1,4,16,590,761
