4,1,3,1
4,1,3,3
4,14,2,1
4,15,3,3
4,23,2,1
4,3,3,1
5,1,1,1
5,1,2,1
5,1,3,1
5,1,3,3
5,1,3,3
5,13,5,3
5,16,2,1
5,18,2,1
5,18,4,6
5,25,2,1
5,26,2,1
5,33,3,3
6,1,2,1
6,1,3,3
6,1,3,3
6,16,2,1
6,16,2,1
6,2,2,1
6,2,2,3
6,22,2,1
6,23,6,7
6,24,3,3
6,26,8,10
6,30,2,1
6,36,2,1
6,37,2,1
6,41,2,1
6,5,2,1
6,7,2,1
6,8,2,1
7,1,1,1
7,1,3,1
7,1,3,1
7,1,3,1
7,1,3,3
7,1,3,3
7,1,3,3
7,10,3,3
7,25,2,1
7,29,2,1
7,29,3,3
7,3,2,1
7,34,8,6
7,35,2,1
7,36,2,1
7,4,3,1
7,43,3,3
7,50,2,1
7,52,2,1
7,52,7,10
7,68,2,1
7,75,2,1
7,88,4,3
7,89,2,1
8,1,2,1
8,1,3,3
8,1,3,3
8,112,52,51
8,132,2,1
8,2,2,1
8,25,2,1
8,27,4,6
8,28,2,1
8,38,3,3
8,4,2,1
8,40,2,1
8,42,2,1
8,43,3,3
8,48,2,1
8,48,2,1
8,56,2,1
8,64,2,1
8,74,2,1
8,77,2,1
8,80,2,1
8,86,6,3
8,87,2,1
8,93,13,10
