4,15,7,3
4,16,2,1
4,16,2,1
4,26,4,3
4,41,2,1
4,7,3,3
5,1,1,1
5,1,1,1
5,1,3,1
5,14,2,1
5,2,2,1
5,2,2,1
5,2,2,1
5,20,2,1
5,21,2,1
5,22,4,3
5,27,3,3
5,28,2,1
6,1,1,1
6,1,1,1
6,1,2,1
6,17,2,1
6,17,4,3
6,3,2,1
6,35,2,1
6,4,2,1
6,4,3,3
6,41,2,1
6,44,8,14
6,48,2,1
6,53,8,6
6,66,7,6
6,8,3,1
6,8,4,1
6,9,2,1
7,1,2,1
7,1,3,3
7,1,3,3
7,1,3,3
7,1,3,3
7,2,2,3
7,21,4,4
7,23,2,1
7,27,2,1
7,44,2,1
7,44,3,1
7,44,3,3
7,45,2,1
7,45,5,6
7,46,6,15
7,5,2,1
7,53,2,1
7,54,2,1
7,55,19,19
7,64,2,1
7,68,4,3
7,78,2,1
7,8,2,1
7,9,2,1
8,1,1,1
8,1,2,1
8,1,2,1
8,1,3,1
8,1,3,3
8,1,3,3
8,1,3,3
8,138,2,1
8,19,27,16
8,2,1,1
8,2,2,1
8,2,3,1
8,20,2,1
8,24,11,6
8,25,2,1
8,3,2,1
8,32,2,1
8,4,2,1
8,4,3,3
8,55,2,1
8,57,2,1
8,60,2,1
8,7,2,1
8,9,2,1
