133,64,3,3,1,1,3,39,1394,198
133,65,2,1,1,1,3,37,1340,217
134,64,3,1,3,1,2,39,1372,240
134,66,7,3,7,3,2,36,1284,195
135,64,3,3,3,3,3,36,1200,311
136,64,5,7,5,7,2,41,1426,139
139,64,5,6,5,6,2,40,1388,293
140,70,2,1,1,1,3,39,1480,222
143,65,12,15,12,15,3,45,1624,48582
143,66,4,3,4,3,3,40,1368,204
143,69,2,1,1,1,3,40,1443,135
144,67,3,3,3,3,3,40,1444,1038
144,69,3,3,3,3,3,40,1545,349
146,68,3,3,3,3,2,40,1452,412
147,69,2,1,1,1,3,41,1522,152
147,69,3,3,3,3,4,43,1668,254
147,72,3,3,3,3,3,42,1632,168
148,69,2,1,1,1,2,42,1586,179
148,71,6,3,6,3,2,41,1512,672
149,68,49,47,15,36,3,43,1638,1633
150,65,7,6,5,6,3,44,1509,2507
150,67,13,13,13,13,4,47,1646,1538
152,70,9,10,7,10,3,42,1616,508
153,71,5,3,4,3,3,48,1785,109
153,71,6,6,6,6,2,41,1542,189
153,73,4,3,4,3,2,43,1633,1998
153,75,3,3,3,3,3,45,1843,83
154,72,3,1,3,1,2,42,1684,373
154,72,3,3,3,3,2,44,1658,134
155,69,2,1,1,1,2,51,1928,243
155,71,4,3,4,3,2,48,1704,275
155,75,5,6,5,6,2,47,1829,416
155,75,5,6,5,6,4,42,1753,242
156,71,2,1,1,1,3,48,1957,351
156,71,4,3,4,3,2,52,1933,276
156,73,5,7,5,7,3,44,1711,768
156,75,3,3,1,1,2,46,1875,592
157,73,2,1,1,1,2,46,1721,459
158,73,2,1,1,1,2,44,1695,215
158,73,4,3,4,3,3,45,1768,424
158,74,5,7,5,7,2,48,2002,204
159,74,2,1,2,1,3,47,1864,55
160,74,16,15,7,14,4,47,1902,1971
161,76,2,1,1,1,3,43,1718,419
161,76,3,3,3,3,3,46,1990,1826
161,76,5,3,5,3,2,45,1926,171
161,78,3,3,3,3,2,50,2160,1029
162,80,3,3,3,3,2,44,1818,638
163,78,16,15,15,16,2,53,2254,2330
163,79,3,3,3,3,2,46,2003,1695
163,80,22,82,22,82,4,43,1798,689
164,75,2,1,2,1,4,42,1767,75
164,76,2,1,1,1,2,46,1868,166
165,76,2,1,1,1,2,50,2038,90
165,78,4,3,4,3,2,49,2036,81
166,79,17,30,11,19,2,52,2103,1278
166,81,5,6,5,6,2,50,2040,304
167,79,3,3,3,3,2,49,2156,89
168,81,-1,-1,-1,-1,4,52,2294,10816000
168,81,3,3,3,3,2,47,2100,479
169,80,2,1,2,1,3,51,2110,79
169,82,2,1,1,1,2,43,1870,553
170,81,3,3,3,3,3,44,1939,2721
170,82,2,1,1,1,2,48,2084,137
171,79,3,3,3,3,2,44,1903,740
171,85,2,1,1,1,2,47,2132,196
171,85,2,1,1,1,2,48,2137,442
172,79,2,1,1,1,2,55,2106,76
172,79,3,3,3,3,2,52,2196,499
172,80,3,3,3,3,2,51,2076,518
172,83,13,10,13,10,2,52,2249,179
172,84,6,7,6,7,2,49,2256,148
173,88,4,3,4,3,2,52,2354,102
175,79,3,3,3,3,3,52,2181,318
175,82,2,1,1,1,3,53,2436,109
176,87,6,8,6,8,2,49,2340,2904
177,82,7,6,4,3,2,54,2392,65
179,84,4,6,4,6,2,54,2608,534
181,81,5,6,4,3,3,57,2538,529
181,86,4,3,4,3,2,56,2544,125
181,87,31,40,19,20,3,56,2552,4438
183,83,2,1,1,1,3,57,2488,78
184,79,4,6,3,3,3,53,2164,414
184,80,3,3,3,3,2,59,2476,213
185,85,2,1,1,1,3,59,2640,667
186,90,3,3,3,3,3,56,2716,412
187,87,8,6,6,3,3,56,2711,264
187,88,8,10,8,10,2,53,2466,269
187,90,6,7,6,7,2,52,2508,199
188,95,3,3,3,3,2,52,2534,453
189,87,3,3,3,3,2,52,2417,105
189,90,2,1,1,1,2,58,2770,74
190,94,4,3,3,3,2,53,2686,146
194,91,3,3,3,3,2,54,2521,263
195,88,10,15,6,6,2,61,2646,168
196,91,4,3,4,3,2,57,2792,356
196,93,3,3,3,3,2,57,2632,293
197,90,3,3,3,3,2,61,2708,239
197,93,3,3,3,3,2,54,2671,346
198,92,2,1,1,1,2,56,2696,95
198,93,2,1,1,1,2,58,2863,68
198,94,2,1,1,1,3,61,3020,119
199,90,2,1,1,1,2,60,2942,393
199,92,3,3,3,3,4,59,3020,152
199,95,5,5,3,3,3,59,2996,168
200,90,4,4,3,3,2,58,2748,1209
200,92,5,3,4,3,4,58,2982,537
200,93,2,1,1,1,2,57,2810,238
200,95,2,1,2,1,3,61,2916,583
201,96,4,3,4,3,3,59,2942,172
203,99,9,10,9,10,2,57,3002,620
205,99,3,3,2,3,3,57,2855,145
206,100,2,1,1,1,2,60,2978,948
206,95,5,7,5,7,2,59,2860,621
206,97,4,4,3,3,3,62,3209,106
207,102,2,1,1,1,2,62,3280,404
207,95,4,3,4,3,2,62,3110,84
207,98,5,3,3,3,3,59,3078,1142
208,106,3,3,3,3,2,57,3162,101
209,98,2,1,1,1,2,61,3256,110
210,100,2,1,1,1,2,61,2988,60
210,98,10,21,10,21,3,63,3308,8053
210,99,16,16,14,15,4,67,3587,2143
210,99,2,1,1,1,2,69,3834,167
211,100,3,1,3,1,4,60,3192,101
212,100,3,3,3,3,2,60,3088,467
212,103,3,3,3,3,3,65,3682,571
212,104,3,3,3,3,3,64,3402,179
212,98,2,1,1,1,2,68,3488,62
212,98,8,6,7,6,2,59,3136,668
215,98,4,3,4,3,2,62,3012,353
215,98,4,6,4,6,2,63,3058,108
216,100,5,6,5,6,2,67,3528,434
216,99,2,1,1,1,2,66,3555,71
217,105,5,6,4,3,3,65,3710,305
217,105,5,6,5,6,3,65,3696,629
217,108,3,3,3,3,2,62,3548,479
218,105,3,3,3,3,2,62,3345,193
219,104,2,1,1,1,2,64,3330,84
219,106,3,3,3,3,2,68,3808,74
219,109,2,1,1,1,3,63,3595,79
219,99,2,1,1,1,3,61,3322,128
220,106,2,1,1,1,3,65,3778,539
