251,128,3,3,3,3,3,76,5084,18
251,128,6,7,6,7,2,71,4764,17
254,128,2,1,1,1,2,76,4774,207
255,128,2,1,1,1,4,73,4998,264
256,128,10,12,10,12,3,78,5144,309
256,128,2,1,1,1,2,71,4886,71
256,128,3,3,3,3,2,72,4890,26
257,128,3,3,3,3,2,75,5084,49
257,128,4,6,4,6,3,72,4748,24
257,128,6,3,4,3,2,82,5224,29
259,128,2,1,2,1,3,72,4986,23
259,128,3,3,3,3,2,74,5032,203
259,128,3,3,3,3,2,81,5512,73
259,128,3,3,3,3,3,79,5260,36
259,128,3,3,3,3,4,76,5180,309
259,128,4,3,4,3,2,75,5038,85
259,128,4,4,3,3,3,71,4832,41
260,128,3,3,3,3,4,81,5486,23
260,128,4,3,4,3,2,80,5376,13
260,128,8,11,7,10,3,76,4968,69
261,128,2,1,1,1,3,73,4820,71
261,128,2,1,1,1,3,74,4800,38
261,128,3,3,3,3,2,75,5122,24
261,128,3,3,3,3,2,78,5260,14
261,128,3,3,3,3,2,81,5254,33
261,128,4,6,4,6,2,76,5308,379
261,128,5,7,5,7,2,75,5086,24
261,128,6,6,6,6,2,76,4974,2222
262,128,10,6,9,6,2,81,5496,122
262,128,2,1,1,1,4,81,5048,28
262,128,3,3,3,3,3,81,5530,114
263,128,2,1,1,1,2,81,5558,12
263,128,2,1,1,1,3,67,4644,27
263,128,3,3,3,3,2,74,4960,38
263,128,3,3,3,3,2,75,4934,59
263,128,3,3,3,3,2,77,5266,14
263,128,3,3,3,3,3,80,5472,52
263,128,4,3,4,3,2,71,4666,3
263,128,4,3,4,3,2,75,4894,47
263,128,6,3,6,3,4,78,5338,168
263,128,7,3,6,3,2,82,5328,19
264,128,5,6,4,3,2,83,5246,357
265,128,2,1,1,1,2,81,5398,61
265,128,2,1,1,1,2,81,5522,31
265,128,3,3,3,3,4,82,5546,23
265,128,3,3,3,3,4,86,5494,238
265,128,5,3,5,3,2,78,5278,77
265,128,6,4,5,4,2,77,5196,63
266,128,2,1,1,1,2,78,5258,22
266,128,3,3,3,3,2,77,4964,65
266,128,3,3,3,3,2,86,5656,46
266,128,30,46,21,36,2,74,4902,839
266,128,4,3,4,3,2,82,5574,186
266,128,4,4,3,3,2,77,5136,55
266,128,8,3,8,3,2,74,5054,101
266,128,9,9,5,3,2,85,5618,45
267,128,2,1,1,1,2,78,4940,22
267,128,2,1,1,1,2,79,5134,17
267,128,3,3,3,3,2,78,5298,1229
267,128,4,3,4,3,2,77,5234,17
267,128,4,3,4,3,2,82,5216,324
267,128,5,3,5,3,3,78,5318,277
267,128,6,7,4,3,3,82,5434,346
267,128,9,11,9,11,2,77,5086,29
268,128,10,9,10,9,2,82,5072,35
268,128,2,1,1,1,2,76,5156,18
268,128,2,1,1,1,3,78,4924,65
268,128,2,1,1,1,3,79,5278,27
268,128,2,1,2,1,3,80,5304,17
268,128,4,3,4,3,3,84,5634,14
268,128,4,4,3,3,2,76,5110,218
268,128,5,5,3,3,2,79,5466,55
269,128,11,5,4,3,4,82,5550,57
269,128,13,10,11,7,2,75,4956,1103
269,128,2,1,1,1,2,77,5256,69
269,128,2,1,1,1,2,81,5420,43
269,128,2,1,1,1,3,74,5022,55
269,128,3,1,3,1,2,80,5436,56
269,128,4,3,4,3,2,81,5272,21
269,128,7,7,7,7,2,83,5590,430
270,128,2,1,1,1,2,77,5222,121
270,128,2,1,1,1,2,82,5568,68
270,128,2,1,1,1,3,77,5174,10
270,128,2,1,1,1,4,86,5636,60
270,128,3,3,3,3,2,85,5534,690
270,128,3,3,3,3,2,85,5794,23
270,128,3,3,3,3,2,90,5856,57
270,128,4,3,3,3,2,80,5354,41
271,128,11,7,11,7,2,82,5474,154
271,128,2,1,1,1,2,82,5326,66
271,128,3,3,3,3,3,87,5834,424
271,128,4,3,4,3,2,80,5198,47
272,128,14,7,14,7,5,79,5458,1812
272,128,2,1,1,1,2,78,5152,61
272,128,3,3,3,3,2,79,5224,49
272,128,4,3,4,3,3,81,5462,40
273,128,14,10,8,10,2,83,5430,136
273,128,3,3,3,3,3,76,4896,125
273,128,3,3,3,3,3,84,5564,54
273,128,7,7,5,3,3,76,4876,407
274,128,2,1,1,1,2,87,5588,25
274,128,3,3,3,3,3,80,4882,65
274,128,4,3,3,3,3,80,5412,547
274,128,5,6,5,6,2,85,5584,102
274,128,5,7,5,7,3,84,5806,58
274,128,5,7,5,7,4,84,5802,171
274,128,6,3,5,3,4,88,6042,30
275,128,3,3,3,3,2,80,5444,15
275,128,3,3,3,3,2,87,6020,55
275,128,4,3,4,3,2,82,5164,94
275,128,5,3,3,3,2,83,5550,27
275,128,5,5,3,3,3,78,5254,159
275,128,5,6,5,6,3,82,5322,21
275,128,7,6,7,6,2,80,5298,31
276,128,3,3,3,3,2,81,5328,43
276,128,7,6,5,6,3,85,5638,95
277,128,2,1,1,1,2,87,5920,8
277,128,4,6,4,6,2,86,5854,27
277,128,5,7,5,7,3,89,5976,196
277,128,6,6,3,3,3,82,5686,74
278,128,2,1,1,1,2,80,5350,28
278,128,2,1,1,1,2,81,5384,64
278,128,3,1,3,1,2,81,5448,230
280,128,4,4,1,1,3,90,6262,24
281,128,14,14,3,3,3,86,5844,1774
281,128,2,1,1,1,2,89,5690,27
281,128,2,1,1,1,3,84,5454,86
282,128,5,7,5,7,3,81,5248,330
284,128,2,1,1,1,2,86,5822,54
288,128,4,3,3,3,2,92,6318,51
