5,3,2,1,1,1,1,2,5,0
5,3,2,1,1,1,1,2,5,75
5,3,3,1,3,1,1,2,5,1
6,3,3,3,3,3,1,3,7,40
6,3,5,7,5,7,1,3,6,96
8,4,3,3,3,3,1,3,10,86
8,4,4,3,4,3,1,4,10,74
8,4,4,6,4,6,2,3,10,4
8,4,5,7,5,7,2,3,10,50
9,5,2,1,1,1,2,3,12,7
9,5,3,3,3,3,1,3,13,126
10,4,5,10,4,6,3,5,15,3
10,5,2,1,1,1,1,4,14,58
10,5,2,1,1,1,1,4,15,98
11,5,3,3,2,3,3,4,18,66
11,5,7,17,7,17,2,4,15,232
12,6,2,1,1,1,2,3,17,59
12,6,3,3,3,3,3,4,22,127
13,6,3,3,3,3,2,4,19,156
13,6,6,10,6,10,2,4,20,18
14,6,4,6,3,6,3,5,23,242
14,6,5,3,5,3,2,6,23,86
14,7,4,3,4,3,2,4,22,172
14,7,4,6,4,6,1,7,32,167
14,7,6,6,5,3,2,5,24,18
14,7,9,11,9,11,2,4,23,123
15,7,2,1,1,1,1,6,27,141
15,7,5,7,5,7,2,7,32,184
15,8,9,7,9,7,2,4,25,84
16,8,11,11,11,11,2,5,27,167
16,8,8,3,8,3,1,6,30,4
17,8,2,1,1,1,1,7,34,0
17,8,9,10,9,10,2,5,31,21
18,8,2,1,1,1,3,5,30,81
18,8,4,3,4,3,2,7,36,4
18,9,3,3,3,3,2,5,34,27
19,10,2,1,1,1,2,5,38,1
19,9,2,1,2,1,3,6,42,7
20,10,2,1,1,1,4,5,44,9
20,8,5,6,4,3,3,8,45,349
21,10,3,1,3,1,1,7,50,4
21,11,2,1,1,1,2,6,45,15
22,10,2,1,1,1,2,7,47,125
22,11,2,1,1,1,2,5,44,86
23,10,2,1,1,1,3,7,47,5
23,11,13,15,13,15,1,7,50,234
23,11,4,3,4,3,3,6,54,337
23,12,4,3,4,3,2,6,48,249
23,9,3,3,3,3,2,9,46,351
25,11,3,3,3,3,2,7,46,647
26,12,2,1,2,1,2,7,60,125
26,12,6,7,3,3,1,9,64,4
26,13,8,6,8,6,2,5,54,4
27,12,2,1,1,1,3,7,55,182
27,13,2,1,1,1,1,7,63,77
28,13,18,22,13,17,3,5,55,501
28,13,2,1,1,1,2,8,66,1
28,13,2,1,2,1,3,7,71,102
28,14,6,6,6,6,1,7,72,195
28,15,2,1,1,1,2,6,65,59
29,13,2,1,1,1,3,8,65,17
29,13,9,10,9,10,5,8,80,14
29,14,3,3,3,3,2,8,65,818
30,14,3,3,3,3,1,10,85,4
31,13,114,92,78,86,3,7,68,3903
